ID	Name	SMILES	Origin	InChiKey	Source
PNPdb01224	Antibiotic_A_0341A_Antibiotic_A_0341A	CC(C)C(C1C(=O)N2CCCC2C(=O)OC(C)C(C(=O)NC(C(C)O)C(=O)NC(C)C(=O)NCC(=O)N2CCCC2C(=O)NC(=Cc2c[nH]c3ccccc23)C(=O)NC(C(C)c2c[nH]c3ccccc23)C(=O)N1)NC(=O)C(CO)N)O	Prod. by Streptomyces candidus	QSFLZHLJQSGHLF-UHFFFAOYSA-N	PNPdatabase
PNPdb01225	Pyoverdin_CHAO_4'-Amide	CC1C(=O)NC(C)C(=O)NC(CCCN(C=O)O)C(=O)NC(CCCCN)C(=O)OC(C)C(C(=O)N1)NC(=O)C(CCCCN)NC(=O)C(CCCN(C=O)O)NC(=O)C(CC(=O)O)NC(=O)C1CCN=c2c(cc3cc(c(cc3n12)O)O)NC(=O)CCC(=N)O	Prod. by Pseudomonas fluorescens	JNKHXJRZILENGW-UHFFFAOYSA-N	PNPdatabase
PNPdb01229	Antibiotic_A_35512_Antibiotic_A_35512B	CC1C(C(C(C(O1)Oc1cc2cc(c1Cl)C1C(=O)NC3c4cc(c(c(c4)Oc4ccc(cc4)C(C4C(=O)NC(c5cc(cc(c5c5cc(ccc5OC5C(C(C(C(CO)O5)O)O)O)C(C(=O)N4)NC3=O)O)O)C(=O)OC)OC3CC(C)(C(C(C)O3)O)N)OC3C(C(C(C(CO)O3)O)OC3C(C(C(C(C)O3)O)O)O)O)Oc3ccc(cc3)C(C(C(=O)N1)NC(=O)C(c1cccc(c1O2)O)N)O)O)O)O	Prod. by Streptomyces candidus	HGPIFQIEQCQPPE-UHFFFAOYSA-N	PNPdatabase
PNPdb01230	Argimicin_B_4'-Deoxy,_amide	CNC(=N)NCCCC(N=C(O)C(N=C(O)C(N=C(O)C(CCCNC(=N)N)[N+](C)(C)C)C(C)C)C(C)C)C(=O)N(C)C(CCC(=N)O)C(=O)[O-]	Prod. by Sphingomonas sp. M-17	GXKVGBQZNNNUAK-UHFFFAOYSA-N	PNPdatabase
PNPdb01231	Methionylmethionylisoleucylalanine_N-Formyl	CCC(C)C(C(=O)NC(C)C(=O)O)NC(=O)C(CCSC)NC(=O)C(CCSC)NC=O	Isol. from Escherichia coli K-12	HBPXDRMPTHHFHK-UHFFFAOYSA-N	PNPdatabase
PNPdb01236	Geodiamolide_H_Chloro_analogue	CC1=CC(C)CC(C)OC(=O)CC(c2ccc(cc2)O)NC(=O)C(Cc2ccc(c(c2)Cl)O)N(C)C(=O)C(C)NC(=O)C(C)C1	Isol. from Suberites japonicus	SKPAZMSVOADYTQ-UHFFFAOYSA-N	PNPdatabase
PNPdb01239	Bouvardin_5'-Deoxy,_3'-O-de-Me,_6''-Me_ether	CC1C(=O)NC(C)C(=O)N(C)C(Cc2ccc(cc2)O)C(=O)NC(C)C(=O)N(C)C2Cc3ccc(cc3)Oc3cc(ccc3OC)CC(C(=O)N1)N(C)C2=O	From Rubia cordifolia	KXVWPJGBRWNKFP-UHFFFAOYSA-N	PNPdatabase
PNPdb01242	Keramamide_H_Keramamide_H	CCC(C)C1C(=O)C(=O)NC(COC)c2nc(C=CC(=O)NC(Cc3c4cc(ccc4[nH]c3Br)O)C(=O)NCC(C(=O)NC(C)C(=O)N1)NC(=O)C(C(C)CC)NC(=O)C(CNC=O)O)cs2	Isol. from the sponge Theonella sp.	OXLJWALFTICIEY-UHFFFAOYSA-N	PNPdatabase
PNPdb01243	Bouvardin_5'-Deoxy,_6''-O-(6-O-acetyl-β-D-glucopyranoside)	CC1C(=O)NC(C)C(=O)N(C)C(Cc2ccc(cc2)OC)C(=O)NC(C)C(=O)N(C)C2Cc3ccc(cc3)Oc3cc(ccc3OC3C(C(C(C(COC(=O)C)O3)O)O)O)CC(C(=O)N1)N(C)C2=O	Isol. from Rubia cordifolia	SZTUUTSOEYYVOX-UHFFFAOYSA-N	PNPdatabase
PNPdb01251	Teicoplanin,_BAN,_INN,_USAN_56-Deglycosyl	CC(=O)NC1C(C(C(CO)OC1OC1c2ccc(c(c2)Cl)Oc2cc3cc(c2O)Oc2ccc(cc2Cl)CC2C(=O)NC(c4cc(cc(c4)Oc4cc(ccc4O)C(C(=O)N2)N)O)C(=O)NC3C(=O)NC2c3ccc(c(c3)c3c(cc(cc3OC3C(C(C(C(CO)O3)O)O)O)O)C(C(=O)O)NC(=O)C1NC2=O)O)O)O	Isol. from Actinoplanes teichomyceticus	SUFIXUDUKRJOBH-UHFFFAOYSA-N	PNPdatabase
PNPdb01255	Thuricin_CD_Trn-α	CCC(C)C1C(=O)NCC(=O)NC2(CO)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NCC(=O)NC3(C(C)O)C(=O)NC(C)C(=O)NC(Cc4ccccc4)C(=O)NC(C(C)O)(C(=O)NC(CC(C)C)C(=O)NCC(=O)O)SCC(C(=O)NC(C(C)C)C(=O)NC(C(C)CC)C(=O)NCC(=O)NC(CS3)C(=O)NC(C(C)CC)C(=O)NCC(=O)NC(CO)C(=O)NC(CS2)C(=O)NC(C(C)C)C(=O)NC(C(C)CC)C(=O)NC(CO)C(=O)NC(CCC(=O)O)C(=O)NCC(=O)N1)NC(=O)C(C)NC(=O)C(C)NC(=O)C(CC(=N)O)NC(=O)CN	Prod. by Bacillus thuringiensis DPC 6431 isol. from human faeces	SWISGLLTKITYOP-UHFFFAOYSA-N	PNPdatabase
PNPdb01262	Hysodricanine_C_Hysodricanine_C	CCC(C)C(C(=O)N1CCC2C1C(=O)N1CCCC1C(=O)NC=Cc1cc(ccc1OC)O2)NC(=O)C(C)N(C)C	Constit. of Zizyphus hysodrica	AMLYGZRUQABDLG-UHFFFAOYSA-N	PNPdatabase
PNPdb01269	Kahalalide_C_Kahalalide_C	CCCC(=O)NC(Cc1ccccc1)C(=O)NC1C(C)OC(=O)C(C(C)CC)NC(=O)C(Cc2ccc(cc2)O)NC(=O)C(CCCNC(=N)N)NC(=O)C(Cc2ccc(cc2)O)NC1=O	Isol. from the mollusc Elysia rufescens which feeds on the alga Bryopsis sp.	JCZBBRHVEIHWTL-UHFFFAOYSA-N	PNPdatabase
PNPdb01271	Salmochelin_4_Salmochelin_4	c1cc(c(c(c1)O)O)C(=O)NC1COC(=O)C(COC(=O)C(COC1=O)NC(=O)c1cc(cc(c1O)O)C1C(C(C(C(CO)O1)O)O)O)NC(=O)c1cc(cc(c1O)O)C1C(C(C(C(CO)O1)O)O)O	Isol. from Escherichia coli and Salmonella enterica	NIGHGCIRXQBJIN-UHFFFAOYSA-N	PNPdatabase
PNPdb01274	Teicoplanin,_BAN,_INN,_USAN_42,56-Bis(deglycosyl)	CC(=O)NC1C(C(C(CO)OC1OC1c2ccc(c(c2)Cl)Oc2cc3cc(c2O)Oc2ccc(cc2Cl)CC2C(=O)NC(c4cc(cc(c4)Oc4cc(ccc4O)C(C(=O)N2)N)O)C(=O)NC3C(=O)NC2c3ccc(c(c3)c3c(cc(cc3O)O)C(C(=O)O)NC(=O)C1NC2=O)O)O)O	Isol. from Actinoplanes teichomyceticus	QQVNVTUTURPJSE-UHFFFAOYSA-N	PNPdatabase
PNPdb01275	Vancomycin,_BAN,_INN_4B-Ketone,_N56-Me	CC(C)CC(C(=O)NC1C(c2ccc(c(c2)Cl)Oc2cc3cc(c2OC2C(C(C(C(CO)O2)O)O)OC2CC(C)(C(=O)C(C)O2)N)Oc2ccc(cc2Cl)C(C2C(=O)NC(c4cc(cc(c4c4cc(ccc4O)C(C(=O)N2)NC(=O)C3NC(=O)C(CC(=N)O)NC1=O)O)O)C(=O)O)O)O)N(C)C	Prod. by Amycolatopsis albus	DYLPRWKVUFOFGK-UHFFFAOYSA-N	PNPdatabase
PNPdb01277	Thuricin_CD_Trn-β	CC(C)CC1C(=O)NC(C)C(=O)NC(CO)C(=O)NCC(=O)NCC(=O)NC(C(C)C)C(=O)NCC(=O)NC2(C(C)O)C(=O)NC(CCC(=O)O)C(=O)NC(Cc3ccccc3)C(=O)NC(C)C(=O)NC3(C)C(=O)NC(C)C(=O)NC(CO)C(=O)NC(Cc4ccc(cc4)O)(C(=O)NC(Cc4ccccc4)C(=O)NC(CC(C)C)C(=O)O)SCC(C(=O)NC(C(C)C)C(=O)NCC(=O)NC(C)C(=O)NC(CS3)C(=O)NCC(=O)NC(C(C)O)C(=O)NC(C(C)C)C(=O)NC(CS2)C(=O)N1)NC(=O)C(C)NC(=O)C(C(C)C)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CN	Prod. by Bacillus thuringiensis DPC 6431 isol. from human faeces	KKOBSYCWZKDJLN-UHFFFAOYSA-N	PNPdatabase
PNPdb01282	Bursaphelocide_A_Bursaphelocide_A	CCC(C)C1C(=O)N(C)C(C(C)C)C(=O)N(C)C(C)C(=O)NCCC(=O)OC(C(C)CC)C(=O)N2CCCC2C(=O)N1	Isol. from an imperfect fungus, strain D1084	FCIYXMJHUSUONU-UHFFFAOYSA-N	PNPdatabase
PNPdb01288	Konbanamide_Konbanamide	CC(C)CC1C(=O)N(C)C(CC(C)C)C(=O)NC(Cc2c3cc(ccc3[nH]c2Br)O)C(=O)NCCCCC(C(=O)NC(C)C(=O)N1)NC(=O)NC(CC(C)C)C(=O)O	Constit. of the sponge Theonella sp.	NFNPOETXDOOFIQ-UHFFFAOYSA-N	PNPdatabase
PNPdb01289	Eptidemnamide_Eptidemnamide	c1ccc2c(c1)c(CC1C(=O)N3CCCC3C(=O)NC(CCC(=N)O)C(=O)NCC(=O)NCC(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)NC(CC(=O)O)C(=O)N1)c[nH]2	Prod. by an engineered Prochloron sp.	ONMUUTHWFFIREX-UHFFFAOYSA-N	PNPdatabase
PNPdb01293	Balhimycin_V_2B-Deglycosyl,_N-de(methylleucyl)	CC1C(=O)C(C)(CC(O1)OC1c2ccc(c(c2)Cl)Oc2cc3cc(c2OC2C(C(C(C(CO)O2)O)O)O)Oc2ccc(cc2Cl)C(C(C(=O)NC(CC(=N)O)C(=O)NC3C(=O)NC2c3ccc(c(c3)c3c(cc(cc3O)O)C(C(=O)O)NC(=O)C1NC2=O)O)N)O)N	Prod. by Amycolatopsis balhimycina DSM5908	NPHCDJGAJCRCEI-UHFFFAOYSA-N	PNPdatabase
PNPdb01294	Neotelomycin_Neotelomycin	CC(C)C(C1C(=O)NC(C(C)c2c[nH]c3ccccc23)C(=O)NC(=Cc2c[nH]c3ccccc23)C(=O)N2CCC(C2C(=O)OC(C)C(C(=O)NC(C)C(=O)NCC(=O)N2CCC(C2C(=O)N1)O)NC(=O)C(C(C)O)NC(=O)C(CO)NC(=O)CC(C(=O)O)N)O)O	Prod. by Streptomyces canus	FDCMZFTUQWXQIU-UHFFFAOYSA-N	PNPdatabase
PNPdb01295	Petriellin_A_Petriellin_A	CCC(C)C1C(=O)N2CCCCC2C(=O)NC(C)C(=O)N2CCCC2C(=O)N(C)C(C(C)O)C(=O)NC(C(C)C)C(=O)N(C)C(C(C)O)C(=O)N(C)C(C(C)C)C(=O)N(C)C(C(C)CC)C(=O)N2CCCCC2C(=O)OC(Cc2ccccc2)C(=O)N(C)C(C(C)C)C(=O)N2CCCC2C(=O)N1	Prod. by the fungus Petriella sordida	MLTITUYSRRBDDU-UHFFFAOYSA-N	PNPdatabase
PNPdb01296	Glycopeptidolipid_X1_Glycopeptidolipid_X1	CCCCCCCCCCCC(=O)NC(COC1C(C(C(C(C)O1)O)OC)O)C(=O)NC(CO)C(=O)NC(Cc1ccccc1)C(=O)NC(C(C)OC1C(C(C(C(C)O1)OC(=O)C)OC1C(C(C(C(C)O1)O)OC1C(C(C(C(C)O1)O)OC1C(C(C(C(C)O1)OC)OC)OC)OC(=O)CCCCCCCCCCC)O)OC(=O)CCCCCCCCCCC)C(=O)OC	Prod. by Mycobacterium xenopi	VJXBRNSVDWTPCT-UHFFFAOYSA-N	PNPdatabase
PNPdb01297	Theonellamide_B_N3'-β-D-Galactopyranosyl	CC(=CC(C1CC(=O)NC(CO)C(=O)NC2CN3C=C(CC(C(=O)NC(C(C)O)C(=O)NC(CO)C(=O)NC(Cc4ccccc4)C(=O)N1)NC(=O)CC(CC(C(=O)O)NC(=O)C(CNC(=O)C(C(C)c1ccc(cc1)Br)NC(=O)C(C(C(=N)O)O)NC(=O)C(CC(=N)O)NC2=O)O)O)N([CH]3)C1C(C(C(C(CO)O1)O)O)O)O)C=Cc1ccccc1	Isol. from a Theonella sp.	DOWLYDYPVRVVPB-UHFFFAOYSA-N	PNPdatabase
PNPdb01299	Solomonamide_A_5-Deoxy	CC1C(C(CC(=O)c2ccc(cc2NC(=O)C(C)NC(=O)CNC1=O)O)NC(=O)C(CO)N)O	Isol. from Theonella swinhoei	VWFSEEDVVQWGQQ-UHFFFAOYSA-N	PNPdatabase
PNPdb01304	Dolastatin_18_Dolastatin_18	CCCC(=O)C(C)(C)C(=O)NC(CC(C)C)C(=O)N(C)C(Cc1ccccc1)C(=O)NC(Cc1ccccc1)c1nccs1	Isol. from Dolabella auricularia	UIDOZVWMHKZYAU-UHFFFAOYSA-N	PNPdatabase
PNPdb01307	Bursaphelocide_B_Bursaphelocide_B	CCC(C)C1C(=O)N(C)C(C(C)C)C(=O)N(C)C(C)C(=O)NCCC(=O)OC(C(C)CC)C(=O)N2CC(C)CC2C(=O)N1	Isol. from an imperfect fungus, strain D1084	FAYCDOMBDPVXCQ-UHFFFAOYSA-N	PNPdatabase
PNPdb01317	Crotosparsamide_Crotosparsamide	CC(C)CC1C(=O)NCC(=O)NC(C(C)C)C(=O)NC(CC(=N)O)C(=O)NCC(=O)NC(C)C(=O)NC(Cc2ccccc2)C(=O)NCC(=O)NC(CC(C)C)C(=O)N1	Constit. of Croton sparsiflorus	ZDPLCZNXLVTAPJ-UHFFFAOYSA-N	PNPdatabase
PNPdb01321	Moroidin_1-Epimer,_L-aspartic_acid_amide	CC(C)CC1C(=O)NC(C(C)C)C(=O)NC2Cc3c4ccc(cc4[nH]c3n3cc(CC(C(=O)NC(CC(=O)O)C(=O)O)NC(=O)CNC(=O)C(CCCNC(=N)N)NC2=O)nc3)C(C(C)C)C(C(=O)N1)NC(=O)C1CCC(=O)N1	Constit. of the seeds of Celosia argentea	VHENVZZNGAKCOV-UHFFFAOYSA-N	PNPdatabase
PNPdb01323	Pseudobactin_7SR_Pseudobactin_7SR1	CC(C(=O)NCC(=O)NC1COC(=O)C(C(C)O)NC(=O)C(C(C(=O)O)O)NC(=O)C(CO)NC1=O)NC(=O)C(CCCN(C(=O)C)O)NC(=O)C(CO)NC(=O)C1CCN=c2c(cc3cc(c(cc3n12)O)O)NC(=O)CC(C(=N)O)O	Prod. by Pseudomonas sp. 7SR1 and Pseudomonas fluorescens P19	XEORFJIUWQTVJK-UHFFFAOYSA-N	PNPdatabase
PNPdb01324	Pyoverdin_Pf_P19_Pyoverdin_Pf_P19	CC(C(=O)NCC(=O)NC(CO)C(=O)NC(CO)C(=O)NC(C(C(=O)O)O)C(=O)NC(C(C)O)C(=O)O)NC(=O)C(CCCN(C(=O)C)O)NC(=O)C(CO)NC(=O)C1CCN=c2c(cc3cc(c(cc3n12)O)O)NC(=O)CC(C(=O)O)O	Prod. by Pseudomonas fluorescens P19	HUUYFVCBQOEJAO-UHFFFAOYSA-N	PNPdatabase
PNPdb01329	Isarolide_B_Isarolide_B	CCCCCCC(C)C1CC(=O)NC(Cc2ccccc2)C(=O)NC(C(C)C)C(=O)NC(C(C)CC)C(=O)O1	Prod. by an Isaria sp. 6363	QBJMVRMLKFIFLX-UHFFFAOYSA-N	PNPdatabase
PNPdb01338	Lyngbyabellin_B_Lyngbyabellin_B	CC(C)C1c2nc(cs2)C(=O)OC(CCCC(C)(Cl)Cl)C(C)(C)C(=O)OC(C2=NC(CS2)C(=O)NCC(=O)N1)C(C)(C)O	Isol. from Lyngbya majuscula	XZRCVAJXDSWDNB-UHFFFAOYSA-N	PNPdatabase
PNPdb01340	Citrusin_IX_Citrusin_IX	CCC(C)C1C(=O)NCC(=O)NC(C(C)CC)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)N2CCCC2C(=O)NC(CCC(=N)O)C(=O)N1	Isol. from fruit peel of Citrus sp.	KPJRKUNETLDWFC-UHFFFAOYSA-N	PNPdatabase
PNPdb01343	Malonichrome_Malonichrome	CC1C(=O)NCC(=O)NC(CCCN(C(=O)CC(=O)O)O)C(=O)NC(CCCN(C(=O)CC(=O)O)O)C(=O)NC(CCCN(C(=O)CC(=O)O)O)C(=O)NCC(=O)N1	Prod. by Fusarium roseum	RKBVBZLUGHDEEW-UHFFFAOYSA-N	PNPdatabase
PNPdb01350	Actinomycin_G3_Actinomycin_G3	CC(C)C1C(=O)N2CCC(C2C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC(C)C(C(=O)N1)NC(=O)c1ccc(C)c2c1nc1c(c(c(=O)c(C)c1o2)N)C(=O)NC1C(CO)OC(=O)C(C)N(C)C(=O)CN(C)C(=O)C2(C)CCCN2C(=O)C(C(C)C)NC1=O)O	Prod. by Streptomyces iakyrus DSM 41873	FAHUZHPSGBAYEE-UHFFFAOYSA-N	PNPdatabase
PNPdb01352	Thailandepsin_C_Thailandepsin_C	CC(C)C1C(CC(=O)OC2C=CCCSSCC(C(=O)N1)NC(=O)C(CCSC)NC(=O)C2)O	Prod. by Burkholderia thailandensis E264	ZRJPMGCEOCZSQC-UHFFFAOYSA-N	PNPdatabase
PNPdb01354	Roseotoxin_S_Roseotoxin_S	CCC(C)C1C(=O)OC(C(C)C)C(=O)NC(C(C)O)C(=O)NC(C)C(=O)OC(C(C)C)C(=O)N1	Prod. by the fungus Trichothecium roseum	PKUOXRWYQWMYQK-UHFFFAOYSA-N	PNPdatabase
PNPdb01361	Antibiotic_K97-0239B_Antibiotic_K97-0239B	CC(C)CC1C(=O)NC(CNC(=O)C=CNC(=O)C=CC=CCCCCCCCC(C)O)C(=O)NCC2C(=O)N(CC(=O)N1)C(C)(C)N2	Prod. by Streptomyces sp. K97-0239	WDZVIGYPUIAWKJ-UHFFFAOYSA-N	PNPdatabase
PNPdb01363	Ulicyclamide,_9CI_7,14-Diepimer,_10,11α-dihydro	CCC(C)C1C2=NC(CS2)C(=O)NC(C)c2nc(cs2)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C2=NC(C(C)O2)C(=O)N1	Isol. from Lissoclinum patella	MXZCBFXSFNFJTR-UHFFFAOYSA-N	PNPdatabase
PNPdb01366	Citrusin_X_Citrusin_X	c1ccc(cc1)CC1C(=O)NCC(=O)NCC(=O)N2CCCC2C(=O)N2CCCC2C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)N2CCCC2C(=O)N1	Constit. of the fruit peel of Citrus sp.	POYYKUGPHZSHLA-UHFFFAOYSA-N	PNPdatabase
PNPdb01367	Bouvardin_5'-Deoxy,_2'-hydroxy	CC1C(=O)NC(CO)C(=O)N(C)C(Cc2ccc(cc2)OC)C(=O)NC(C)C(=O)N(C)C2Cc3ccc(cc3)Oc3cc(ccc3O)CC(C(=O)N1)N(C)C2=O	Isol. from Rubia cordifolia	JZVJCTVXALSTOA-UHFFFAOYSA-N	PNPdatabase
PNPdb01373	Cyclolinopeptide_B_Cyclolinopeptide_B	CCC(C)C1C(=O)NC(CCSC)C(=O)NC(CC(C)C)C(=O)NC(C(C)CC)C(=O)N2CCCC2C(=O)N2CCCC2C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)NC(C(C)C)C(=O)N1	Constit. of Linum usitatissimum	BRDMGDLQYNAXNM-UHFFFAOYSA-N	PNPdatabase
PNPdb01375	Polypeptin_A_Polypeptin_A	CCC(C)C1CC(=O)NC(CCN)C(=O)NC(C(C)CC)C(=O)NC(CCN)C(=O)NC(Cc2ccccc2)C(=O)NC(CC(C)C)C(=O)NC(CCN)C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(C(C)O)C(=O)O1	Prod. by Bacillus circulans and Bacillus krzemieniewskii	ZSXZLJXCWPMYNR-UHFFFAOYSA-N	PNPdatabase
PNPdb01376	Park_nucleotide_Park_nucleotide	CC(C(=O)NC(C)C(=O)O)NC(=O)C(CCCCN)NC(=O)CCC(C(=O)O)NC(=O)C(C)NC(=O)C(C)OC1C(C(OC(CO)C1O)OP(=O)(O)OP(=O)(O)OCC1C(C(C(n2ccc(=O)[nH]c2=O)O1)O)O)NC(=O)C	Bacterial cell wall precursor	PFMVORMCVGOQKR-UHFFFAOYSA-N	PNPdatabase
PNPdb01378	Antibiotic_UK_63052_Antibiotic_UK_63052	CCC(C)SC1C2C(=O)N(C)C3(CC3C)C(=O)OCC(C(=O)NC(C)C(=O)N(C)C(CS1)C(=O)N(C)C1(CC1C)COC(=O)C(C(=O)NC(C)C(=O)N2C)NC(=O)c1c(cc2ccccc2n1)O)NC(=O)c1c(cc2ccccc2n1)O	Also from Streptomyces sp. SNA15896	WFSJJZLIEMDCIP-UHFFFAOYSA-N	PNPdatabase
PNPdb01379	Actinomycin_G5_Actinomycin_G5	CC(C)C1C(=O)N2CCCC2C(=O)N(C)CC(=O)N(C)C(C)C(=O)OC2COc3c(c4c(c(C)c3=O)oc3c(C)ccc(c3n4)C(=O)NC3C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C4C(CC(C)N4C(=O)C(C(C)C)NC3=O)O)C(=O)NC2C(=O)N1	Prod. by Streptomyces iakyrus DSM 41873	OQIKARRFSAWADE-UHFFFAOYSA-N	PNPdatabase
PNPdb01382	Papuamides_4''S-Chloro,_30'-deoxy,_9',30'-didehydro(Z-)	CCC(C)C=C(C)C=CC(C(C)(C(=O)NCC(=O)NC(=CC)C(=O)NC(C(C)N)C(=O)NC(C(C)C(C)C(=N)O)C(=O)NC1C(C(C)C)OC(=O)C2CC(CCN2C(=O)C(C(c2ccc(cc2)O)OC)NC(=O)C(C(C)O)N(C)C(=O)C(C)NC(=O)CNC(=O)C(COC)NC1=O)Cl)O)O	Isol. from Stelletta clavosa	CHRQWEAARHYJPF-UHFFFAOYSA-N	PNPdatabase
PNPdb01385	Thailandepsin_A_Thailandepsin_A	CCC(C)C1C(CC(=O)OC2C=CCCSSCC(C(=O)N1)NC(=O)C(CCSC)NC(=O)C2)O	Prod. by Burkholderia thailandensis E264	VJXBYUITQBTTQM-UHFFFAOYSA-N	PNPdatabase
PNPdb01387	Madurastatin_A_16-Demethyl	CNC(CCCN(C(=O)CCNC(=O)CNC(=O)C1CN1C(=O)c1ccccc1O)O)C(=O)NC1CCCN(C1=O)O	Prod. by Actinomadura sp. DSMZ 13491	JBNPSZFPKPIVEN-UHFFFAOYSA-N	PNPdatabase
PNPdb01401	Cyclolinopeptide_F_7-L-Isoleucine_analogue	CCC(C)C1C(=O)NC(CCS(=O)C)C(=O)NC(CC(C)C)C(=O)NC(CCS(=O)C)C(=O)N2CCCC2C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)N1	Constit. of the seeds of Linum usitatissimum	MGTCVHJATWUGDT-UHFFFAOYSA-N	PNPdatabase
PNPdb01403	Ilamycins_Ilamycin_A	CC=CCC1C(=O)NC(Cc2cn(c3ccccc23)C(C)(C)C2CO2)C(=O)N(C)C(CC(C)C)C(=O)NC(Cc2ccc(c(c2)N(=O)=O)O)C(=O)NC(C)C(=O)N(C)C(CC(C)C=O)C(=O)NC(CC(C)C)C(=O)N1	Also isol. from Streptomyces atratus	LFLLNSOGBQWVEW-UHFFFAOYSA-N	PNPdatabase
PNPdb01404	Moroidin_1-Epimer,_L-arginine_amide	CC(C)CC1C(=O)NC(C(C)C)C(=O)NC2Cc3c4ccc(cc4[nH]c3n3cc(CC(C(=O)NC(CCCNC(=N)N)C(=O)O)NC(=O)CNC(=O)C(CCCNC(=N)N)NC2=O)nc3)C(C(C)C)C(C(=O)N1)NC(=O)C1CCC(=O)N1	Constit. of the seeds of Celosia argentea	VRPGLWBFMCZAOM-UHFFFAOYSA-N	PNPdatabase
PNPdb01405	Trichopolyn_2'-Epimer,_3'S-hydroxy	CCCCCCCC(C(C)C(=O)N1CCCC1C(=O)NC(CC(C)CC(CC(=O)CC)O)C(=O)NC(C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NC(C(C)CC)C(=O)NC(C)C(=O)NC(C)(C)C(=O)NCC(C)C(=O)NC(C)CN(C)CCO)O	Isol. from Trichoderma polysporum	MGOPLBDLHCIJQH-UHFFFAOYSA-N	PNPdatabase
PNPdb01409	Papuamides_4''S-Chloro,_30'-deoxy,_9',30'-didehydro(Z-),_4'''-O-α-L-rhamnopyranoside	CCC(C)C=C(C)C=CC(C(C)(C(=O)NCC(=O)NC(=CC)C(=O)NC(C(C)N)C(=O)NC(C(C)C(C)C(=N)O)C(=O)NC1C(C(C)C)OC(=O)C2CC(CCN2C(=O)C(C(c2ccc(cc2)OC2C(C(C(C(C)O2)O)O)O)OC)NC(=O)C(C(C)O)N(C)C(=O)C(C)NC(=O)CNC(=O)C(COC)NC1=O)Cl)O)O	Isol. from Stelletta clavosa	APTOZTHRCLKEEQ-UHFFFAOYSA-N	PNPdatabase
PNPdb01416	MSA_13_MSA_13	CCCCCCCCCCCCCCCCCC(=O)NCC(=O)NCC(=O)NC(CC(C)C)C(=O)N1CCCC1C(=O)O	Prod. by the marine-derived Brevibacterium aureum MSA13	ACQQQMIUWBUOJN-UHFFFAOYSA-N	PNPdatabase
PNPdb01429	Antibiotic_38G272_Antibiotic_38G272	CCCCCCCCCC(CCCC(=O)NC(C(C)O)C(=O)NC(C)C(=O)NC(C)C(=O)NC(C)C(=O)NC(Cc1ccc(cc1)O)C(=O)NC(C(C)C)C(=O)O)O	Prod. by Pochonia bulbillosa 38G272	YWMNSSYALLPGHZ-UHFFFAOYSA-N	PNPdatabase
PNPdb01433	Ostreogrycin_B_5pip-Hydroxy	CCC1C(=O)N2CCCC2C(=O)N(C)C(Cc2ccc(cc2)N(C)C)C(=O)N2CC(C(=O)CC2C(=O)NC(c2ccccc2)C(=O)OC(C)C(C(=O)N1)NC(=O)c1c(cccn1)O)O	Minor component from cultures of Streptomyces ostreogriseus	POKJDADRNGWFHI-UHFFFAOYSA-N	PNPdatabase
PNPdb01438	Calyxamide_A_Calyxamide_A	CCC(C)C1C(=O)C(=O)NC(COC)c2nc(C=CC(=O)NC(Cc3c[nH]c4ccc(cc34)O)C(=O)NCC(C(=O)NC(C)C(=O)N1)NC(=O)C(C(C)CC)NC(=O)C(CCC(=N)O)NC=O)cs2	Isol. from Discodermia calyx	JAXZWSYDJRQPOL-UHFFFAOYSA-N	PNPdatabase
PNPdb01440	Ilamycins_Ilamycin_B1	CC=CCC1C(=O)NC(Cc2cn(c3ccccc23)C(C)(C)C=C)C(=O)N(C)C(CC(C)C)C(=O)NC(Cc2ccc(c(c2)N(=O)=O)O)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)NC(CC(C)C)C(=O)N1	Also isol. from Streptomyces atratus	HCKHGXRBMDZKJV-UHFFFAOYSA-N	PNPdatabase
PNPdb01442	Desferriferribactin_13525_Desferriferribactin_13525	C(CCN)CC(C(=O)NCC(=O)NC(CCCN(C=O)O)C(=O)NC1CCCCNC(=O)C(CO)NC(=O)C(CCCN(C=O)O)NC1=O)NC(=O)C(CO)NC(=O)C1CCN=C(C(Cc2ccc(cc2)O)NC(=O)CCC(C(=O)O)N)N1	Prod. by Pseudomonas fluorescens  ATCC 13525	JHAPBOBHPCBSFU-UHFFFAOYSA-N	PNPdatabase
