ID	Name	SMILES	Origin	InChiKey	Source
PNPdb01427	Muracein_A_Muracein_A	CC(C(=O)NC(CCC(=O)NC(CCCC(C(=N)O)N)C(=O)O)C(=O)O)NC(=O)C(C)OC1C(C(O)OC(CO)C1O)NC(=O)C	Isol. from Nocardia orientalis	NZFXQRHFBLVEQA-UHFFFAOYSA-N	PNPdatabase
PNPdb01428	Stevastelin_B_14-O-Sulfate	CCCCCCCCCCCCCC1C(C)C(C(C)C(=O)NC(C(C)C)C(=O)NC(C(C)OS(=O)(=O)O)C(=O)NC(COC(=O)C)C(=O)O1)O	Prod. by Penicillium sp. NK374186	VUMYBJFFBNXPOV-UHFFFAOYSA-N	PNPdatabase
PNPdb01429	Antibiotic_38G272_Antibiotic_38G272	CCCCCCCCCC(CCCC(=O)NC(C(C)O)C(=O)NC(C)C(=O)NC(C)C(=O)NC(C)C(=O)NC(Cc1ccc(cc1)O)C(=O)NC(C(C)C)C(=O)O)O	Prod. by Pochonia bulbillosa 38G272	YWMNSSYALLPGHZ-UHFFFAOYSA-N	PNPdatabase
PNPdb01430	Antibiotic_RPI_856C_Antibiotic_RPI_856C	CC(C)CC(C(=O)NC(Cc1ccccc1)C(=O)C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)O)NC(=O)C(c1cc(cc(c1)O)O)NC(=O)C(C(C)C)N	Prod. by Streptomyces sp. AL-322 and Kitasatospora sp. AL-322	VRJLRNCZYOXNGS-UHFFFAOYSA-N	PNPdatabase
PNPdb01431	Pteratide_III_Pteratide_III	CC(C)CC1C(=O)N(C)C(C(C)C)C(=O)OC(C)C(C(=O)N(C)C(Cc2ccccc2)C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)N1C)N(C)C(=O)c1ccccc1	Isol. from a Pterula sp.	LADMLLPYHUPPPJ-UHFFFAOYSA-N	PNPdatabase
PNPdb01432	Nostocyclopeptide_M1_Nostocyclopeptide_M1	CC(C)C1C(=O)N2CC(C)CC2C(=O)NC(Cc2ccc(cc2)O)C=NC(Cc2ccc(cc2)O)C(=O)NC(Cc2ccc(cc2)O)C(=O)NC(CCO)C(=O)N2CCCC2C(=O)N1	Isol. from Nostoc sp. XSPORK 13A	DVUWQGYGLZYWGL-UHFFFAOYSA-N	PNPdatabase
PNPdb01433	Ostreogrycin_B_5pip-Hydroxy	CCC1C(=O)N2CCCC2C(=O)N(C)C(Cc2ccc(cc2)N(C)C)C(=O)N2CC(C(=O)CC2C(=O)NC(c2ccccc2)C(=O)OC(C)C(C(=O)N1)NC(=O)c1c(cccn1)O)O	Minor component from cultures of Streptomyces ostreogriseus	POKJDADRNGWFHI-UHFFFAOYSA-N	PNPdatabase
PNPdb01434	Micropeptin_MM836_48-Sulfo	CCC(C)C1C(=O)OC(C)C(C(=O)NC(CC(C)C)C(=O)NC2CCC(N(C(Cc3ccccc3)C(=O)N(C)C(Cc3ccccc3)C(=O)N1)C2=O)O)NC(=O)C(COS(=O)(=O)O)O	Isol. from a Microcystis sp. TAU strain IL-362	UDBOCRPVXNYVSH-UHFFFAOYSA-N	PNPdatabase
PNPdb01435	Nostopeptin_BN920_Nostopeptin_BN920	CC(C)CC1C(=O)NC2CCC(N(C(Cc3ccccc3)C(=O)N(C)C(Cc3ccc(cc3)O)C(=O)NC(C(C)C)C(=O)OC(C)C(C(=O)N1)NC(=O)C(CCC(=N)O)NC(=O)C)C2=O)O	Isol. from Nostoc sp. TAU strain IL-235	GSMBUVTZXAPMMN-UHFFFAOYSA-N	PNPdatabase
PNPdb01437	Cochinmicin_I_2-Epimer,_5''-chloro	CC1C(=O)NC(c2cc(cc(c2)O)O)C(=O)NC(c2cc(cc(c2)O)O)C(=O)OC(C)C(C(=O)NC(Cc2ccccc2)C(=O)N1)NC(=O)C(Cc1ccccc1)NC(=O)c1ccc(Cl)[nH]1	Prod. by a Microbispora sp. ATCC55140	SHHDTFPTYUGWHB-UHFFFAOYSA-N	PNPdatabase
PNPdb01438	Calyxamide_A_Calyxamide_A	CCC(C)C1C(=O)C(=O)NC(COC)c2nc(C=CC(=O)NC(Cc3c[nH]c4ccc(cc34)O)C(=O)NCC(C(=O)NC(C)C(=O)N1)NC(=O)C(C(C)CC)NC(=O)C(CCC(=N)O)NC=O)cs2	Isol. from Discodermia calyx	JAXZWSYDJRQPOL-UHFFFAOYSA-N	PNPdatabase
PNPdb01440	Ilamycins_Ilamycin_B1	CC=CCC1C(=O)NC(Cc2cn(c3ccccc23)C(C)(C)C=C)C(=O)N(C)C(CC(C)C)C(=O)NC(Cc2ccc(c(c2)N(=O)=O)O)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)NC(CC(C)C)C(=O)N1	Also isol. from Streptomyces atratus	HCKHGXRBMDZKJV-UHFFFAOYSA-N	PNPdatabase
PNPdb01442	Desferriferribactin_13525_Desferriferribactin_13525	C(CCN)CC(C(=O)NCC(=O)NC(CCCN(C=O)O)C(=O)NC1CCCCNC(=O)C(CO)NC(=O)C(CCCN(C=O)O)NC1=O)NC(=O)C(CO)NC(=O)C1CCN=C(C(Cc2ccc(cc2)O)NC(=O)CCC(C(=O)O)N)N1	Prod. by Pseudomonas fluorescens  ATCC 13525	JHAPBOBHPCBSFU-UHFFFAOYSA-N	PNPdatabase
PNPdb01443	Trichopolyn_Trichopolyn_III	CCCCCCCCC(C)C(=O)N1CCCC1C(=O)NC(CC(C)CC(CC(=O)CC)O)C(=O)NC(C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NC(C(C)CC)C(=O)NC(C)C(=O)NC(C)(C)C(=O)NC(C)C(=O)NC(C)CN(C)CCO	Isol. from Trichoderma polysporum	PQSSMDXDNWMTHK-UHFFFAOYSA-N	PNPdatabase
PNPdb01444	Cormycin_A_Cormycin_A	CCCCCCCCCCCCC(C(CC(=O)NC1COC(=O)C(C(CCl)O)NC(=O)C(C(C(=O)O)O)NC(=O)C(=CC)NC(=O)C(C(C)O)NC(=O)C(Cc2cnc[nH]2)NC(=O)C(CCO)NC(=O)C(CC(=N)O)NC(=O)C(CCCN)NC1=O)O)O	Prod. by the tomato pathogen Pseudomonas corrugata strain IPVCT 10.3	KEVCKIWILVJQPO-UHFFFAOYSA-N	PNPdatabase
PNPdb01445	Actinomycin_F9_43βR-Hydroxy	CC(C)C1C(=O)N(C)CC(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC(C)C(C(=O)N1)NC(=O)c1ccc(C)c2c1nc1c(c(c(=O)c(C)c1o2)N)C(=O)NC1C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C2CC(CN2C(=O)C(C(C)C)NC1=O)O	Prod. by Streptomyces antibioticus and Streptomyces chrysomallus	BKMWONKZHGIRSU-UHFFFAOYSA-N	PNPdatabase
PNPdb01446	Actinomycin_G3_41β-Deoxy	CC(C)C1C(=O)N2CCC(C2C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC(C)C(C(=O)N1)NC(=O)c1ccc(C)c2c1nc1c(c(c(=O)c(C)c1o2)N)C(=O)NC1C(C)OC(=O)C(C)N(C)C(=O)CN(C)C(=O)C2(C)CCCN2C(=O)C(C(C)C)NC1=O)O	Prod. by Streptomyces iakyrus DSM 41873	GTAKJQIDKVYTDQ-UHFFFAOYSA-N	PNPdatabase
PNPdb01447	Papuamides_4''S-Chloro,_15',30'-dideoxy,_9',30'-didehydro(Z-)	CCC(C)C=C(C)C=CC(C(C)C(=O)NCC(=O)NC(=CC)C(=O)NC(C(C)N)C(=O)NC(C(C)C(C)C(=N)O)C(=O)NC1C(C(C)C)OC(=O)C2CC(CCN2C(=O)C(C(c2ccc(cc2)O)OC)NC(=O)C(C(C)O)N(C)C(=O)C(C)NC(=O)CNC(=O)C(COC)NC1=O)Cl)O	Isol. from Stelletta clavosa	JTGKDTRWYWFPLP-UHFFFAOYSA-N	PNPdatabase
PNPdb01448	Callipeltin_L_Callipeltin_L	CC(C)CC(C)C(C(C)C(=O)NC(C)C(=O)NC(CCCNC(=N)N)C(C(C(=O)NC(C(C)C(C)C(=N)O)C(=O)NC(C(C)O)C(=O)NC(C(C)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(C)C)C(=O)N(C)C(CCC(=N)O)C(=O)NC1C(c2ccc(cc2)O)OC(=O)C(C)N(C)C1=O)O)O)O	Isol. from a Latrunculia sp.	CBROCDVQXVHLGZ-UHFFFAOYSA-N	PNPdatabase
PNPdb01450	Aspochracin_N2-Deacyl,_N2-(2E,4E-hexadienoyl)	CC=CC=CC(=O)NC1CCCNC(=O)C(C)N(C)C(=O)C(C(C)C)N(C)C1=O	Prod. by Aspergillus sclerotiorum PT06-1	YDMIIJJQQVACFZ-UHFFFAOYSA-N	PNPdatabase
PNPdb01452	Procamine_Procamine	CC(C(=O)NCC(=O)NC(CCC(=N)O)C(=O)NCC(=O)NCCc1cnc[nH]1)N	Constit. of the venom of the honeybee (Apis mellifera)	APQLMUDPIXZQNA-UHFFFAOYSA-N	PNPdatabase
PNPdb01453	Sclerotiotide_C_Sclerotiotide_C	CC=CC=CC=CC(=O)NC1CCCCNC(=O)C(C)N(C)C(=O)C(C(C)C)N(C)C1=O	Prod. by the marine-derived Aspergillus sclerotiorum PT06-1	WTFVTPDZPCKVCO-UHFFFAOYSA-N	PNPdatabase
PNPdb01455	Antibiotic_PF_1070B_Antibiotic_PF_1070B	CCC(C)C1C(=O)N2CCCC2C(=O)NC(CCCCCC(=O)C2CO2)C(=O)NC(Cc2ccccc2)C(=O)N1	Prod. by Humicola sp. PF 1070	USAZSIPRYJRFKL-UHFFFAOYSA-N	PNPdatabase
PNPdb01456	Stevastelin_C3_Stevastelin_C3	CCCCCCCCCCCCCCC(C)C1C(C)C(=O)NC(C(C)C)C(=O)NC(C(C)O)C(=O)NC(CO)C(=O)O1	Prod. by Penicillium sp. NK374186	UMLJTYJEHZOPTP-UHFFFAOYSA-N	PNPdatabase
PNPdb01457	Tataricin_B_Tataricin_B	CC(C1C(=O)NC(C(C)OC(=O)c2ccc[nH]2)C(=O)NC(CO)C(=O)NC(CC(=O)N1)c1ccccc1)O	Constit. of Aster tataricus	SCIKJNYTARHBOI-UHFFFAOYSA-N	PNPdatabase
PNPdb01458	Xylarotide_A_Xylarotide_A	CCC(C)C1C(=O)NC(CC(C)C)C(=O)N2CCCC2C(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N1	Prod. by Xylaria sp. 101	PDMAJMLAXSQNFQ-UHFFFAOYSA-N	PNPdatabase
PNPdb01460	Miuraenamide_A_Miuraenamide_A	CC1=CCCCC(=O)NC(C)C(=O)N(C)C(Cc2ccc(c(c2)Br)O)C(=O)NC(=C(c2ccccc2)OC)C(=O)OC(C)CC1	Prod. by slightly halophilic myxobacterium Paraliomyxa miuraensis strain SMH-27-4	LOOHMHDNJMUEAT-UHFFFAOYSA-N	PNPdatabase
PNPdb01461	Cryptophycin_4_6'-Chloro,_7R,8R-epoxide,_O-de-Me	CC(C)CC1C(=O)OC(CC=CC(=O)NC(Cc2ccc(c(c2)Cl)O)C(=O)NCC(C)C(=O)O1)C(C)C1C(c2ccccc2)O1	Prod. by Nostoc sp. GSV 224	JPWBUGOVDPESSU-UHFFFAOYSA-N	PNPdatabase
PNPdb01463	Hirsutatin_A_Hirsutatin_A	CC(C)CC1C(=O)NC(C(C)O)C(=O)NC(CO)C(=O)OC(C(C)C)C(=O)OC(CC(C)C)C(=O)NC(Cc2ccccc2)C(=O)N1C	Isol. from Hirsutella nivea BCC 2594	IKUBGKAJYBJGOR-UHFFFAOYSA-N	PNPdatabase
PNPdb01464	Mutanobactin_D_Mutanobactin_D	CCCCCCCCCC(=O)C1C(CNC(=O)C(CC)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(C)NC(=O)C(CC(C)C)NC1=O)O	Prod. by Streptococcus mutans UA159	NUDVXHYDMRPZDQ-UHFFFAOYSA-N	PNPdatabase
PNPdb01465	YM_216391_YM_216391	CCC(C)C1C(=O)NC(C(C)C)C(=O)NCc2nc(co2)c2nc(co2)c2nc(co2)c2nc(cs2)c2nc(c(c3ccccc3)o2)C(=O)N1	Prod. by Streptomyces nobilis JCM 4274	TXKVZUHICTYULO-UHFFFAOYSA-N	PNPdatabase
PNPdb01467	Kailuins_Kailuin_D	CCCCCCC=CCCCC1CC(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(C(C)O)C(=O)NC(CC(C)C)C(=O)NC(C(C)CC)C(=O)O1	Prod. by a marine-derived Gram-negative bacterium (BH-107)	KVAWVAHUEFGSQQ-UHFFFAOYSA-N	PNPdatabase
PNPdb01468	Xentrivalpeptide_Q_Xentrivalpeptide_Q	CC(C)C(C(=O)NC1C(C)OC(=O)C(C(C)C)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O)NC(=O)Cc1ccccc1	Isol. from a Xenorhabdus sp.	YWUBVNCUPVUHIM-UHFFFAOYSA-N	PNPdatabase
PNPdb01469	Muracein_B_Muracein_B	CC(C(=O)NC(C)C(=O)O)NC(=O)C(CCCC(C(=N)O)N)NC(=O)CCC(C(=O)O)NC(=O)C(C)NC(=O)C(C)OC1C(C(O)OC(CO)C1O)NC(=O)C	Isol. from Nocardia orientalis	BNEJUCHZSDIIEH-UHFFFAOYSA-N	PNPdatabase
PNPdb01470	Antibiotic_B_1625FA2β-1_Antibiotic_B_1625FA2β-1	CC(C)C(C(=O)N(C)CC(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)O)NC(=O)C(C(C)O)NC(=O)c1ccc(C)c2c1nc1c(c(c(=O)c(C)c1o2)N)C(=O)O	Isol. from Streptomyces antibioticus - B1625	VZTRHOFZCSSWJO-UHFFFAOYSA-N	PNPdatabase
PNPdb01471	Micropeptin_MM836_28-Hydroxy,_48-sulfo	CCC(C)C1C(=O)OC(C)C(C(=O)NC(CC(C)C)C(=O)NC2CCC(N(C(Cc3ccccc3)C(=O)N(C)C(Cc3ccc(cc3)O)C(=O)N1)C2=O)O)NC(=O)C(COS(=O)(=O)O)O	Isol. from a Microcystis sp. TAU strain IL-362	VMKGLVPMHJPVSL-UHFFFAOYSA-N	PNPdatabase
PNPdb01472	Cochinmicin_I_2-Epimer,_17-hydroxy,_5''-chloro	CC1C(C(=O)NC(Cc2ccccc2)C(=O)NC(CO)C(=O)NC(c2cc(cc(c2)O)O)C(=O)NC(c2cc(cc(c2)O)O)C(=O)O1)NC(=O)C(Cc1ccccc1)NC(=O)c1ccc(Cl)[nH]1	Prod. by a Microbispora sp. ATCC55140	IGUQVVLOCYHROT-UHFFFAOYSA-N	PNPdatabase
PNPdb01473	[D-Asp3,(E)-Dhb7]Microcystin_LR_[D-Asp3,(E)-Dhb7]Microcystin_LR	CC=C1C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(CC(=O)NC(CCCNC(=N)N)C(=O)NC(C=CC(=CC(C)C(Cc2ccccc2)OC)C)C(C)C(=O)NC(CCC(=O)N1)C(=O)O)C(=O)O	Isol. from Oscillatoria agardhii	VDTOBYMILGRBLM-UHFFFAOYSA-N	PNPdatabase
PNPdb01474	[D-Asp3,(E)-Dhb7]Microcystin_HilR_[D-Asp3,(E)-Dhb7]Microcystin_HilR	CCC(C)CC1C(=O)NC(CC(=O)NC(CCCNC(=N)N)C(=O)NC(C=CC(=CC(C)C(Cc2ccccc2)OC)C)C(C)C(=O)NC(CCC(=O)NC(=CC)C(=O)NC(C)C(=O)N1)C(=O)O)C(=O)O	Isol. from the cyanobacterium Planktothrix rubescens	CJBURLKHSGYKKJ-UHFFFAOYSA-N	PNPdatabase
PNPdb01475	Micropeptin_SF995_Micropeptin_SF995	CCCCCC(=O)NC(CC(=O)O)C(=O)NC1C(C)OC(=O)C(C(C)C)NC(=O)C(Cc2c[nH]c3ccccc23)N(C)C(=O)C(C(C)CC)N2C(CCC(C2=O)NC(=O)C(CCCNC(=N)N)NC1=O)O	Isol. from Microcystis sp.	TWXCIJLXMTYXKC-UHFFFAOYSA-N	PNPdatabase
PNPdb01476	Pteratide_IV_Pteratide_IV	CCC(C)C(C(=O)NC1C(C)OC(=O)C(C(C)C)NC(=O)C(C)N(C)C(=O)C(C)N(C)C(=O)C(C(C)C)NC(=O)C(Cc2ccccc2)N(C)C1=O)N(C)C(=O)C(C(C)C)N(C)C(=O)c1ccccc1	Isol. from a Pterula sp.	OJPMNLJZJIAKSU-UHFFFAOYSA-N	PNPdatabase
PNPdb01477	[D-Asp3,(E)-Dhb7]Microcystin_HtyY_[D-Asp3,(E)-Dhb7]Microcystin_HtyY	CC=C1C(=O)NC(C)C(=O)NC(CCc2ccc(cc2)O)C(=O)NC(CC(=O)NC(Cc2ccc(cc2)O)C(=O)NC(C=CC(=CC(C)C(Cc2ccccc2)OC)C)C(C)C(=O)NC(CCC(=O)N1)C(=O)O)C(=O)O	Isol. from Planktothrix rubescens strain No. 80	WIUASVUEJTVYML-UHFFFAOYSA-N	PNPdatabase
PNPdb01478	Ilamycins_Ilamycin_B2	CC=CCC1C(=O)NC(Cc2cn(c3ccccc23)C(C)(C)C2CO2)C(=O)N(C)C(CC(C)C)C(=O)NC(Cc2ccc(c(c2)N(=O)=O)O)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)NC(CC(C)C)C(=O)N1	Also isol. from Streptomyces atratus	MITIRDUVDFDKHI-UHFFFAOYSA-N	PNPdatabase
PNPdb01479	Callipeltin_M_Callipeltin_M	CC(C)CC(C(=O)N(C)C(CCC(=N)O)C(=O)NC(C(c1ccc(cc1)O)OC)C(=O)N(C)C(C)C(=O)O)NC(=O)C(CCCNC(=N)N)NC(=O)C(C(C)O)NC(=O)C(C(C)O)NC(=O)C1C(C)C(C)C(=O)N1	Isol. from a Latrunculia sp.	QNVNGFDTOCUSEZ-UHFFFAOYSA-N	PNPdatabase
PNPdb01480	Pseudobactin_7SR_3'-Deoxy	CC(C(=O)NCC(=O)NC1COC(=O)C(C(C)O)NC(=O)C(C(C(=O)O)O)NC(=O)C(CO)NC1=O)NC(=O)C(CCCN(C(=O)C)O)NC(=O)C(CO)NC(=O)C1CCN=c2c(cc3cc(c(cc3n12)O)O)NC(=O)CCC(=N)O	Prod. by Pseudomonas fluorescens P19	DWQQKQJXBXFPCW-UHFFFAOYSA-N	PNPdatabase
PNPdb01481	Trichopolyn_Trichopolyn_IV	CCCCCCCCC(C)C(=O)N1CCCC1C(=O)NC(CC(C)CC(CC(=O)CC)O)C(=O)NC(C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NC(C(C)C)C(=O)NC(C)C(=O)NC(C)(C)C(=O)NC(C)C(=O)NC(C)CN(C)CCO	Isol. from Trichoderma polysporum	QGHQNKRBPNIMLS-UHFFFAOYSA-N	PNPdatabase
PNPdb01482	Actinomycin_G1_Actinomycin_G1	CC(C)C1C(=O)N2CCCC2C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC(C)C(C(=O)N1)NC(=O)c1ccc(C)c2c1nc1c(c(c(=O)c(C)c1o2)N)C(=O)NC1C(CO)OC(=O)C(C)N(C)C(=O)CN(C)C(=O)C2C(CC(C)N2C(=O)C(C(C)C)NC1=O)O	Prod. by Streptomyces sp. HKI 0155 and marine Streptomyces sp. B8335	TZPNOFMOLDGMSS-UHFFFAOYSA-N	PNPdatabase
PNPdb01484	Actinomycin_G3_41β-Deoxy,_41β-chloro	CC(C)C1C(=O)N2CCC(C2C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC(C)C(C(=O)N1)NC(=O)c1ccc(C)c2c1nc1c(c(c(=O)c(C)c1o2)N)C(=O)NC1C(CCl)OC(=O)C(C)N(C)C(=O)CN(C)C(=O)C2(C)CCCN2C(=O)C(C(C)C)NC1=O)O	Prod. by Streptomyces iakyrus DSM 41873	GBCXBJYVILYAOE-UHFFFAOYSA-N	PNPdatabase
PNPdb01485	Papuamides_4''S-Chloro,_15',30'-dideoxy,_9',30'-didehydro(Z-),_4'''-O-α-L-rhamnopyranoside	CCC(C)C=C(C)C=CC(C(C)C(=O)NCC(=O)NC(=CC)C(=O)NC(C(C)N)C(=O)NC(C(C)C(C)C(=N)O)C(=O)NC1C(C(C)C)OC(=O)C2CC(CCN2C(=O)C(C(c2ccc(cc2)OC2C(C(C(C(C)O2)O)O)O)OC)NC(=O)C(C(C)O)N(C)C(=O)C(C)NC(=O)CNC(=O)C(COC)NC1=O)Cl)O	Isol. from Stelletta clavosa	FMEFONVJOKEKCD-UHFFFAOYSA-N	PNPdatabase
PNPdb01486	Antibiotic_A_54145_Antibiotic_A_54145A	CCC(C)C1C(=O)OC(C)C(C(=O)N(C)CC(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NC(CCCCN)C(=O)NC(C(C(=O)O)OC)C(=O)NCC(=O)NC(CC(=N)O)C(=O)NC(CCC(=O)O)C(=O)N1)NC(=O)C(C(C(=N)O)O)NC(=O)C(CCC(=O)O)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CCCCCCC(C)C	Prod. by Streptomyces fradiae NRRL 18160	SSLAXQGCYJCORX-UHFFFAOYSA-N	PNPdatabase
PNPdb01488	Aspochracin_N2-Deacyl,_N2-(6-oxo-2E,4E-hexadienoyl)	CC(C)C1C(=O)N(C)C(C)C(=O)NCCCC(C(=O)N1C)NC(=O)C=CC=CC=O	Prod. by Aspergillus sclerotiorum PT06-1 and Aspergillus insulicola	KPPYRCDQUDIYQD-UHFFFAOYSA-N	PNPdatabase
PNPdb01489	Qingjingmycin_A_Qingjingmycin_A	CC(C)C(C(=O)NC(C)C(=O)O)C(=O)N(C)C1C(CC(=O)NC(CCC(=N)O)C(=O)N1)O	Prod. by hybrid strain FM3-32 derived from Streptomyces qingfengmyceticus and Streptomyces hydroscopicus var. jinggangensis	IFMSONAQLIEFMW-UHFFFAOYSA-N	PNPdatabase
PNPdb01490	Sativanine_G_N,N-Di-de-Me,_2'-N-formyl	CCC(C)C1C(=O)NC=Cc2cc(ccc2OC)OC2CCN(C2C(=O)N1)C(=O)C(C(C)CC)NC=O	Alkaloid from the bark of Zizyphus sativa	SICJMNVMLARZFI-UHFFFAOYSA-N	PNPdatabase
PNPdb01492	Antibiotic_FR_901375_Antibiotic_FR_901375	CC(C)C1C(=O)NC(C(C)C)C(=O)NC2CSSCCC=CC(CC(=O)N1)OC(=O)C(C(C)O)NC2=O	Prod. by Pseudomonas chloroaphis No.2522 (FERM-2572)	GDLZUXCKQAPAFR-UHFFFAOYSA-N	PNPdatabase
PNPdb01495	Cryptophycin_4_O-De-Me	CC(C)CC1C(=O)OC(CC=CC(=O)NC(Cc2ccc(cc2)O)C(=O)NCC(C)C(=O)O1)C(C)C=Cc1ccccc1	Prod. by Nostoc sp.	MPPCENBEKXDXSB-UHFFFAOYSA-N	PNPdatabase
PNPdb01496	Nephila_clavata_Neurotoxin_4_JSTX-4_Nephila_clavata_Neurotoxin_4_JSTX-4	C(CCNC(=O)C(CCCN)NC(=O)C(CCCNC(=N)N)N)CCNC(=O)C(CC(=N)O)NC(=O)Cc1ccc(cc1O)O	Isol. from the venom of the spider Nephila clavata	CRZSEQMZZYKNLU-UHFFFAOYSA-N	PNPdatabase
PNPdb01497	Depsipeptide_1962A_4'''-Deoxy	CC(C)CC1C(=O)OC(CC(C)C)C(=O)NCC(=O)NC(C(C)C)C(=O)NC(Cc2ccccc2)C(=O)NCC(=O)N1	Prod. by a mangrove endophytic fungus (No. 1962)	BUYZWYKJFCKQNR-UHFFFAOYSA-N	PNPdatabase
PNPdb01498	Isariins_Isoisariin_B	CCCCC(C)C1CC(=O)NCC(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(C(C)C)C(=O)O1	Isol. from Beauveria felina	DSWZWPQYGALTJZ-UHFFFAOYSA-N	PNPdatabase
PNPdb01503	Micropeptin_MM836_39-Me_ether	CCC(C)C1C(=O)OC(C)C(C(=O)NC(CC(C)C)C(=O)NC2CCC(N(C(Cc3ccccc3)C(=O)N(C)C(Cc3ccccc3)C(=O)N1)C2=O)OC)NC(=O)C(CO)O	Isol. from a Microcystis sp. TAU strain IL-362	JRYZCWOROGUEPY-UHFFFAOYSA-N	PNPdatabase
PNPdb01504	Lagunamide_A_Lagunamide_A	CCC(C)C1C(=O)N(C)C(C)C(=O)OC(C(C)CC)C(C)C(CC=C(C)C(=O)OC(C(C)CC)C(=O)NC(C)C(=O)N(C)C(Cc2ccccc2)C(=O)N(C)CC(=O)N1)O	Isol. from Lyngbya majuscula	VOJKUGWTQYFABB-UHFFFAOYSA-N	PNPdatabase
PNPdb01505	Mureidomycin_A_N13-Glycyl,_5'',6''-dihydro	CC(C(C(=O)NC=C1CC(C(N2CCC(=O)NC2=O)O1)O)NC(=O)C(CCSC)NC(=O)NC(Cc1cccc(c1)O)C(=O)O)N(C)C(=O)C(Cc1cccc(c1)O)NC(=O)CN	From Streptomyces flavidovirens SANK 60486	HVIYMDRGURCMHG-UHFFFAOYSA-N	PNPdatabase
PNPdb01506	[D-Asp3,(E)-Dhb7]Microcystin_HtyR_[D-Asp3,(E)-Dhb7]Microcystin_HtyR	CC=C1C(=O)NC(C)C(=O)NC(CCc2ccc(cc2)O)C(=O)NC(CC(=O)NC(CCCNC(=N)N)C(=O)NC(C=CC(=CC(C)C(Cc2ccccc2)OC)C)C(C)C(=O)NC(CCC(=O)N1)C(=O)O)C(=O)O	Isol. from Oscillatoria agardhii	VRSPDCJDWOZKSK-UHFFFAOYSA-N	PNPdatabase
PNPdb01507	[D-Asp3,(E)-Dhb7]Microcystin_HtyHty_[D-Asp3,(E)-Dhb7]Microcystin_HtyHty	CC=C1C(=O)NC(C)C(=O)NC(CCc2ccc(cc2)O)C(=O)NC(CC(=O)NC(CCc2ccc(cc2)O)C(=O)NC(C=CC(=CC(C)C(Cc2ccccc2)OC)C)C(C)C(=O)NC(CCC(=O)N1)C(=O)O)C(=O)O	Isol. from Planktothrix rubescens strain No. 80	DGGUSUVUIGDKFF-UHFFFAOYSA-N	PNPdatabase
PNPdb01509	Sch_378199_5''-Amide	CCC(C)C1C(=O)N2CCCC2C(=O)NC(C(C)C)C(=O)N(C)C(CCC(=N)O)C(=O)OC(C(C)CC)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)NCC(=O)N(C)C(C(C)C)C(=O)N(C)C(CCC(=O)O)C(=O)N1	Prod. by an unidentified fungus	RXCMUTYKXNBQMA-UHFFFAOYSA-N	PNPdatabase
PNPdb01510	Muraymycin_A_Muraymycin_A1	CC(C)C(C(=O)O)NC(=O)NC(C1CCNC(=N)N1)C(=O)NC(C(C(C)C)OC(=O)CCCCCCCCCCCCN(C(=N)N)O)C(=O)NCCCNC(C(C1C(C(C(n2ccc(=O)[nH]c2=O)O1)O)O)OC1C(C(C(CN)O1)O)OC)C(=O)O	Prod. by a Streptomyces sp. NRRL 30471	SIMBTKIJSDLMPW-UHFFFAOYSA-N	PNPdatabase
PNPdb01511	Baringolin_Baringolin	C=C(C(=N)O)NC(=O)C(=C)NC(=O)C1CCCN1C(=O)C(C)NC(=O)C(=C)NC(=O)c1csc(c2ccc3c(c4csc(c5csc(C6CCCN6C(=O)C(Cc6ccc(cc6)O)NC(=O)C6CSC(=N6)C(Cc6ccccc6)NC(=O)c6csc(C(CC(=N)O)NC(=O)c7c(C)oc3n7)n6)n5)n4)n2)n1	Prod. by the marine-derived Kocuria sp. MI67-EC3-038, by Kocuria palustris F-276345 and Micrococcus sp. 256446	WWWYMYPACSXBTM-UHFFFAOYSA-N	PNPdatabase
